tweet,label,lang
mais c'est clair qu'on peut faire une différence culturelle entre les rebeus qui appellent leur gos…,1,FR
@user il est attardé le p'tit aussi,1,FR
@user lui est un gros mongol du point de vue l'intelligence.,1,FR
serge mfait rire h30 ce mongol,1,FR
sah les renois elles ont de ces corps c est trop,1,FR
@user @user @user @user @user @user @user reportage sur les clubs français en coupe d’europe gros mongol,1,FR
@user si tu en vois 2 et ils ont des têtes de rebeus,1,FR
@user @user @user c...est vous qui parlez de vue gauchiste avilissante. pas moi. vous associez cette... @url,0,FR
ceci ne donnet il pas justement raison zemmour ? et c'est un proche de macron qui prend la tete du terrorisme in… @url,1,FR
ahahaha le psg ça fait les beaux en ligue 1 mais alors en ldc ching chong,1,FR
@user ainsi qu'une lettre de recommandation d'un gauchiste chaud près de chez toi,0,FR
@user ahah lache pas bernier est des annees lumieres de trump comparer la droite politique de trump bernier est gauchiste ....,0,FR
@user je l’écoute ce soir le sien j’me suis attardé sur celui de takeoff et celui de metro en collab avec 21savage et travis scott,0,FR
@user aller aller sale arabe y’a aucune générosité avec vous salut.,1,FR
voté... @user raconte sur le @user une journée d'élections en eswatini dernière monarchie… @url,1,FR
voilà qui démontre bien l'hypocrisie de la gauche... pas plus haineux et violent qu'un gauchiste extrémiste! @url,0,FR
@user  decerebre gauchiste,1,FR
@user @user @user machin à lunettes va se faire une fois ramasser par des migrants et il pleurera. fran… @url,0,FR
@user donc je recapitule ! le gauchiste est pour la hausse du carburant et diverses taxes macroniennes po @url,0,FR
@user alorsnoui,1,FR
@user waouh 1 abonné. je suis impressionné le mongol,1,FR
mais bon au moins le programme et largement plus intéressant c’est pas le programme de mongol du lycée ou mm pti… @url,1,FR
@user @user désolé je savais pas que t'étais attardé alors là je suis vraiment désolée tu veux de l'argent ?,1,FR
askip les renois est des sauvages émotives. ah ok,1,FR
qui est ce blanc qui accepté de jouer dans ce clip ?? un insoumis??? un bien pensant gauchiste?? @url,1,FR
@user putain j...ai ri jsuis attarde,1,FR
@user @user idai seu mongol,1,FR
@user pauvre attardé,1,FR
@user @user @user oui je parlais des gens qui m'ont traité de sale arabe ou de blanche ou ap… @url,1,FR
mon petit frère qui raconte qu'un russe à dit sale arabe à un garçon du collège,1,FR
la chasse aux justes passait déjà par le harcèlement juridique: perte de temps; perte d'énergie; perte d'argent pou… @url,1,FR
@user et présente ça aux médecins gynécologues qui sont contre l’avortement avec comme slogan « tu veux p… @url,0,FR
@user @user @user l'islamisation de la france est bien plus avancée dans certaines parties du territ… @url,0,FR
les feujs qui valident zemmour c’est les cousins des rebeus qui valident bassem,0,FR
les meuf renois sur twitter vous êtes les pires cancers cachez vous @url,1,FR
t’etais pas à ivry avec un renois tout à l’heure ? — dans la cave la ? @url,1,FR
@user @user @user @user @user tiens une fiotte gauchiste.. excusez le pléonasme.,1,FR
@user @user je reste sceptique sur les solutions très tranchées lorsqu’on ne s’attarde pas complèt… @url,0,FR
y’a que des prénoms velouté qui font pas trop arabes en réponse,1,FR
@user c un peu écris ds le tn mongol,1,FR
@user @user sont completement attardé ou quoi,1,FR
nos rebeus ont du talent. un monde d’ecart entre eux et nous. heureusement que papi aulas est la pour réinverse… @url,0,FR
qui claque* mongol d'autocorrecteur,1,FR
« twitter est devenu un lieu de haine de violence »…,1,FR
@user vous croyez vraiment ou vous répétez n'importe quoi qui se dit sur le net ? ce site est complotiste antisémite et délirant !,0,FR
@user mdr c chaussure de sécurité sal mongol c pr mfoutre de la geul de l’autre,1,FR
depuis hier à cause de ce mongol de butler j’ai le keep energy dans la tête. c’est horrible,1,FR
@user @user donc elle est nee de l'insinste je comprend pouquoi elle ressemble un mongol,1,FR
la journaliste d'extrême-droite #charlottedornellas discourt sur les #migrants mais est incapable de citer le moind… @url,1,FR
@user sah tu va prendre comme un attardé mais j'ai cru ct aryah zebi j'ai pas lu le pseudo,1,FR
j’le suis explosé le pouce comme un mongol,1,FR
@user @user @user @user un gauchiste c'est comme le poison ça agit d'une mort lente,1,FR
franchement j'ai regarder des reportage sur les renois qui vivent en corée ils tiennent pas du tout le même discour… @url,0,FR
solveig sa fixette en bonne gauchiste elle trouvé une cause pour laquelle elle va pouvoir s'indigner à répétit… @url,0,FR
@user bobo islamo gauchiste féministe à maniere au moins tu l'avoues tu es une bonne pédale bien pensante quoi ^^,0,FR
les renois qui mangent pas d’oignons vous mères elles vous faisaient à manger quoi ? pcq bon les oignons c’est qua… @url,1,FR
@user j’ai vu quelques renois la pépom j’espère qu’un va la gérer pour qu’elle ne tweet plus jamais ces conneries,1,FR
@user e r c,0,FR
le nombre que j'en ai connu des rebeus gras au gros derche comme ça qui font les malins. quand t'es un jeune blanc… @url,1,FR
@user @user mais* putain quel attardé,1,FR
il faudra un jour s’interroger sur la violence que c’est pour les familles homoparentales de se voir jeter l’intérê… @url,0,FR
les poches des jeans de mec sont tellement grandes tu peux mettre une famille de renois dedans,0,FR
@user @user et si mongol,1,FR
@user @user kooooooooo « je comrpends pas il y’a des rdv? » jsplus elle avait dit quoi cette mongol,1,FR
@user @user @user @user te prend pas la tete avec ses gogols tu perd ton... @url,1,FR
né le 23 septembre 1215 kubilai khan khan mongol puis empereur de chine de 1279 à 1294 († 18 février 1294),1,FR
@user @user @user même si mon fils doit être un peu attardé car il commence tout juste à jou… @url,1,FR
sai ciume mongol,1,FR
@user nn mais jte jure ils en font tt un plat face à notre superbe vidéo . j’hallucine c gros mongol,1,FR
@user @user @user @user non t'es juste un putain d'attardé et si c'est toi en banniere… @url,1,FR
@user ah bah j’ai rien dit t’es bel est bien attardé bravo à toi,1,FR
ensemble luttons contre les violences dans nos communautés,0,FR
@user il le culot qu'ont les rebeus de cité...,1,FR
@user mais quel attarde.,1,FR
#chemnitz des migrants de 9 ans menacent des écoliers avec des couteaux près de l’école charles darwin… @url,1,FR
autriche: @user dans @user dresse un inventaire des différentes mesures anti migrants prises par par le di… @url,1,FR
@user toi t'es vraiment un gros mongol qui fait son coup de flipette. au vu de ce qui circule sur le net déso… @url,1,FR
@user @user @user le troll néonazi qui critique le troll gauchiste,1,FR
@user en 62 les arabes nous dit vous envahira sans faire la guerre c’est chose faite.....,0,FR
le pavillon des réfugiés via @user @url,1,FR
une islamo-gauchiste et un islamiste gauchiste...… @url,1,FR
: [@user pour votre info elle raison vous le gauchiste bien pensant !!! sortez de vos beaux quartiers !!! et p… @url,0,FR
@user @user @user faut être un mongol pour frapper quelqu'un pour du ballon,1,FR
Évidement que oui puisqu’il ne vas pas dans le sens de la pensée gauchiste pro migrants etc twitter est vraiment… @url,1,FR
cette image est insoutenable!après cela comment être encore contre les réfugiés et les mesures prendre dans leur… @url,0,FR
@user bon anniversaire sale juif jtm .,1,FR
le sale arabe il ne fait plus rien. en ce moment celui qui met hors de moi c'est quand je passe à côté d'un… @url,1,FR
mongol,1,FR
c'est pas complique il ne merite qu' pour le bled meme apres la requalification d'un juge islamo gauchiste rouge @url,1,FR
@user bon votre video montre un mec par terre ou vous voyez une violence policière il le dégage du b… @url,1,FR
remarque bien des blacks et des rebeus au fhaine,1,FR
franchement sa vous étonne tout se bordel ? vit dans un monde avec des attardé mentale (précisément en france) c… @url,1,FR
lucile m’a donner son syndrome pour les renois,0,FR
c’est pas parce que tu parle arabe que tu est potentiellement musulman sale tocard @url,0,FR
@user bienvenue dans le monde des pays arabes,1,FR
@user j’sais pas il est attardé wallah il pense que je suis affecté par un jv quand même,1,FR
@user oui j'imagine... courage udc99 nil m'a pas directement envoye la photo j'ai eu cette chance,0,FR
pittsburgh : le poison de l’antisémitisme encore tué (pcf),1,FR
#macron menacé d'expulser les migrants mais cela ne se produit pas! pourquoi? parce qu'il est faible et il ne pe… @url,0,FR
@user @user bah toi tu est encore moins je te le dis. tu beau etre pede jy suis pas donc bouge a... @url,1,FR
la seule raison pour laquelle je veux voir milan gagner c’est pour que cet attardé de @user soit pas trop… @url,0,FR
@user @user nique ta mere toi sale juif de merde,1,FR
@user c'est l'arrivée de toute la populasse préhistorique venant du maghreb et d'afrique depuis 1960 qui est dangereuse.,0,FR
mongol: [quand je voit la qualité des vidéos de mcfly et carlito et qu’a coté un mongol comme mohamed henni casse des tv et… @url,1,FR
le ministre parle d'interdire les portable au lycee vieux reflexe de gauchiste cache la poussiere sous le tapi @url,1,FR
@user ptdr ouais mais c’est ça je kiff il est réservée et tt mais quand il faut sa redeviens un sale arabe. pq il est lyonnais,1,FR
c juste un mongol @url,1,FR
euh...d'habitude je m'attarde pas et je ne l'écoute pas du coup...oh si ça serait  c'est dommage dans la même li… @url,1,FR
@user ils confirment que ahed soutient ( répétez après moi...) la resistance palestinienne nuance..les… @url,1,FR
@user m.couillard les réfugiés illégaux,1,FR
@user la 1ère étape du négationnisme est de ne pas prononcer le mot islam. il s'agit pourtant de #terrorisme… @url,1,FR
prise en charge des réfugiés fuyant la guerre. @url,0,FR
les renois j’ai remarqué dans vos tweets c’est vous les lovers vous vendez du rêve mais quand regarde vos actes c’est autre chose,1,FR
plus de 60 villes ont déjà dit oui pour venir en aide aux réfugiés. et l… @url,0,FR
@user contre l’avortement c’est pire que contre la transexualité je trouve,1,FR
. @user est l'archetype du petit dictateur gauchiste avec les techniques de communication qui vont avec... @url,1,FR
la banque mondiale va débloquer 80 millions de dollars pour les réfugiés et les communautés d’accueil au #niger.… @url,0,FR
@user dommage que vos parents étaient contre l'avortement. (faut-il que j'explique ? avec un qi inférieu… @url,1,FR
@user j aime bien quand un #bobo #gauchiste commence,1,FR
les renois de ce réseau c les meilleurs sah wallah elle m'explose mdrrrr abuser,0,FR
il faut refuser d'accueillir l'aquarius qui transporte sûrement de faux migrant… @url,1,FR
mdrrr redresses tes yeux d’abord pour mieux lire les tweets des meufs renois et après tu viens l’ouvrir . merci @url,0,FR
@user @user dit l...attarde en question que dieu te pardonne cher ami que dieu te pardonne,0,FR
tripoli violence rises france wants sanctions militias | reuters @url,0,FR
@user jc pa jc juste que les anciens que jconnais les rebeux c raciste renois alr que ls anciens renois ils sen foutent,0,FR
quand voit le carnage de maduro le gauchiste prefere de melenchon ude4c @url,0,FR
@user c’est comme si tu disais islam =terrorisme,0,FR
@user ce gros mongol est journaliste bordel,1,FR
ptdrrr beurk les rebeus de service comme ça la beurk beurk beurk @url,1,FR
@user @user sauf que c'est pas 100% pareil sale attardé,1,FR
@user @user et ouais des mongol à marseille,1,FR
un jour je vais faire un livre où je vais tirer toutes les déclarations de ce mongol et je vais devenir riche @url,1,FR
@user @user @user @user ils mangent pas de porc parce que quand il les tuaie... @url,0,FR
#pigeon #mongol #abruti #blaireau,1,FR
@user @user @user les #arabes vont surtout faire +75 millions de morts en essayant d'… @url,1,FR
hier j'ai fini la saison 1 de punisher. je crois que je n'ai jamais vu autant de violence dans une série ou un… @url,0,FR
@user ah bon t'es sur ? est omnivores ducon mais t'es dans une grotte ou quoi ?! est capables de @url,1,FR
pour le monstrueux meurtres des enfants dans une école juif ✡ la journaliste r. d. nous l'avons pas trop entendu mê… @url,1,FR
@user @user @user @user tu é mt mongol robson,1,FR
non ! n'en veut pas de ces migrants économiques ! trop c'est trop . il est plus urgent d'imposer des mesures dr… @url,0,FR
@user 1 mongol,1,FR
sale juif... @url,1,FR
les rebeus et led asiats elles font tellement chavirer mon coeur,0,FR
@user tu ficou mongol,1,FR
viens faire un tour dans le rer avec moi le matin espèce de fils de vieille pute à migrants et je vais t'ouvrir les… @url,1,FR
@user @user je te retourne le conseil sur la véracité des infos je ne doute de la violence d'aucu… @url,0,FR
@user bien sûr y’a des renois et des rebeus dans le stan smith twitter c’est juste que c’est assimilé au babtous,0,FR
@user @user bon par contre si tu sais ou elles se trouvent les nanas non gauchiste (entre 20 et 30 ans... @url,1,FR
rafou gangsta le plus beau de tout les renois je suis le plus hlou. rafou gangsta partout même dans ton trou !!!!,1,FR
@user @user y'a que les rebeus qui ont des lèvres en steak haché quand ils en mettent pas,1,FR
@user @user il y’a aussi l’attardé d’ado den haag dans la sauce.,1,FR
@user @user @user attends. c'est un gauchiste qui parle de fragilite? les memes qui pleuren... @url,1,FR
@user question: les vegan sont ils contre l'avortement ?,0,FR
ya que les petites rebeus de 18ans pour critiquer les trucs qui nous font rire ou qu’on fait,1,FR
et l'autre attardé de prof en début des vacances il dit ''ouloulou apportez bien votre blouse va faire des expér… @url,1,FR
tu préfères aller en soirée avec l'autre con de zoonekynd où aller en cours avec l'autre mongol de mahieux? — alex… @url,0,FR
quand est-ce qu'on met en place des couvre feux de la violence ?,0,FR
#guatemala : les partisans de l’élargissement de l’ #avortement ont dû se résoudre à retirer l’article d’une propos… @url,0,FR
j’ai envie de dormir dans une yourt ( petite maison mongol) pour voir ce que ça fait .,1,FR
certains vegans qui utilisent la violence pour appliquer leurs idéaux attention vous faites comme les nazis à leurs débuts.,1,FR
mdr jacquemus il est un peu raciste des arabes moi j'dis sa jdis rien,1,FR
@user attitude de gauchiste l addition va etre salee. vous ne ferez rien contre la puissance du peuple,1,FR
l’attarde du coin @url,1,FR
rt @user la fachosphere ete inventee par la conosphere gauchiste cours d'arguments. la survie qu'on peut.nla cgt appelle ne,0,FR
: [la philosophie islamo gauchiste d'@user lui interdit tout signe judéo-chrétien.,0,FR
au nom d'allah c'est le même tweet sur les renoies ça fait scandale ! et sah évoluez sur twitter avec vos préjugés… @url,0,FR
il est possible de faire des mathématiques avec des chiffres arabes tandis qu'il en est pas autant facile avec les… @url,0,FR
absolument ! il faut l'arraisonner en mer par la marine nationale arrêter tous les occupants expulser les migrant… @url,1,FR
@user À mon époque se vannait de sale français noir ou sale juif. c'était la chambrette entre nous. et… @url,1,FR
@url ceux qui s’indignent de «l’invasion migratoire» sur le sol français ne voient aucun inconv… @url,1,FR
les États unis sont vraiment un peuple d’attardés et c’est pas beyoncé qui va changer ça.,1,FR
kkkkkkkkkkkkkkkk que mlq mongol @url,1,FR
mdr cest les renois ça. toute les cérémonie avant le mariage se passe la maison @url,0,FR
retour vers le futur ou comment l'islamisation des banlieues fabrique des antisémites :,0,FR
est ce que les turcs ils sont considérés comme des rebeus ?,1,FR
tu es féministe? — bh j’defends les droits de la femme comme toute femme le fait mais y’a des trucs avec lesquels j… @url,0,FR
'ching chong'' ca veut dire bonjour en chinois nan ?? @url,1,FR
@user est ce qu’on pourrait faire un peu de préventif? contrôle des naissances en afrique?,0,FR
l'europe n'est pas un menu à la carte lance macron aux pays qui refusent d'accueillir des migrants @url,1,FR
@user @user il vient juste de te prouver qu'on est au sommet et t'as confirme gros patapouf,0,FR
seul les provinciaux et les renois n’aiment ps jul bande de merde,1,FR
déf. du racisme d'un gauchiste qui veut absolument disculper les noirs et arabes du crime de racisme. le racisme an… @url,1,FR
@user si tu considères que sale noire / sale juif ce n’est pas raciste non plus alors je ne peux rien faire pour toi,0,FR
@user c'est donc ca le secret de la beaute et du bonheur eternel,1,FR
donc du coup là goe était en couple mais revoyez le renois 1 en même temps genre elle faisait exprès de s’embrouil… @url,1,FR
@user sale arabe arrête d'envahir nos pays violer nos filles et voler notre travaille !,1,FR
hé mais mère c'était le père de famille wsh. mes parents sont l'inverse des clichés renois mdrjebdnd c'est m… @url,0,FR
nous savons tous que le terrorisme est politique et n rien avoir avec l islam,0,FR
sur internet la #fachosphere se nourrit largement du #negationnisme #complotiste et #antisioniste de #faurisson @url,1,FR
la mère de la terroriste arabe ahed tamimi explique à ses compatriotes colons-terroristes comment assassiner du jui… @url,1,FR
rt @user @user le deni de realite qui definit pratiquement la pensee gauchiste prend l'allure d'un delire psychiatrique,1,FR
italie : le gouvernement adopte une nouvelle loi pour « expulser plus vite les migrants » et « révoquer la citoyenn… @url,1,FR
@user @user encore un truc de mongol en plus la tv et dire qu'ont paient une tva pour sa quel ma… @url,1,FR
les attaques terroristes racistes antimusulmans; ne sont que rarement qualifiées de terrorisme. https:…,0,FR
alors que vous appréciez de délicieux #aliments des milliers d'enfants et de #réfugiés souffrent de la #faim et de… @url,0,FR
#macron ne connait pas l'histoire de france. il essaie de s'en servir avec une maladresse d'adolescent attardé. pau… @url,1,FR
jsuis en larme mon tweet sur les rebeus ils tournent sur fb sur les groupes des turcs ça m’insulte en balle,1,FR
naples c’est une putain d’équipe d’attardé,1,FR
@user @user @user @user @user qu’est-ce que vous en fait de zemmour l’arabe il est rac… @url,1,FR
khalid envois moi un message — mdr tu raconte quoi attardé c’ anonyme @url,0,FR
@user t’as deja lu des noms rebeus ou polonais non ? pourtant tu parles pas les deux de naissance je pense p… @url,0,FR
@user bien sûr ton immeuble de 2010 abritait les réfugiés de la première guerre mondiale uwu,1,FR
@user @user @user les premiers fasciste ce sont eu les soit disant gauchiste qui ne font qu... @url,1,FR
mdrkrkdk genre la mes darons rebeus méga stricts ont vu des snaps de moi bourrés et ils disent rien y'a anguille sous roche,1,FR
@user mdr en rien je crache sur communauté c’est juste les seuls fois où je vois les meuf renois sur twi… @url,1,FR
Ça coupe des lampadaires à la meule et ça ce dis fou ?? juste attardé tu sectionne un cable tu reste collé tu bou… @url,1,FR
@user ce n'est pas du tout une ideologie gauchiste.. ce sont les libertaires (tres present au centre gauc @url,0,FR
mdr sale chienne de féministe de merde @url,0,FR
pour ceux qui douteraient du caractère complotiste et de l'antisionisme délirant d'abdelrahim ali voici un thread… @url,0,FR
l'africain d'algérie est souvent raciste sur twitter.,0,FR
nous les noirs les rebeus veut tous les éradiquer…,1,FR
@user @user pis mon ken. ca doit etre encore un sale gauchiste?,1,FR
l'angélisme de la réponse française au terrorisme,1,FR
bien des migrants vivaient aussi dans l'illÉgalitÉ aux États-unis 35 % des migrants illégaux interceptés au québ… @url,0,FR
rt @user @user @user @user plein d'animaux seront en voie d'extinction donc dit merci qui merci mu,1,FR
pour votre information bande de sale putes de #ede le mot marabout est un mot d'origine arabe et maraboutée est un… @url,0,FR
l' avortement est un malheur universel pas un droit car… @url,1,FR
je suppose manif que vous êtes contre l'avortement ? @url,1,FR
avec les chauffeurs rebeus tu pars en retard t'arrives en avance,1,FR
la vie y’a un ptn de moustique africain qui bu 3 litre de mon sang cette nuit ce sale chien d’la casse,1,FR
@user j'avoue t'es un mongol,1,FR
dans mon équipe à la fac clrmt 20 rebeus/renois sur 600 c chaud,0,FR
mdrrrr saint denis c’est vraiment l’afrique ko,0,FR
allez nique ta mère sale juif @url,1,FR
@user oh mais qu'il est con celui la. eh @user j'ai peche un gros poisson,1,FR
@user encore un attardé ?,1,FR
@user @user @user personne ne s'attarde sur le fait qu'elles sont plusieurs avoir des batraciens dans l’œsophage ?,0,FR
@user la je critiquais les rebeus que je connais qui étaient pour lui pas lui mais c’est un connzrd,1,FR
faire de la vaiselle avec @user et se rendre compte que notre fils @user est complètement attardé,1,FR
@user colé que eras mongol,0,FR
donc sale arabe est-ce une injure ou une simple constatation ????? @url,1,FR
cette météo islamo gauchiste fatigue elle pose vraiment problème dans mon dressing républicain,1,FR
#macron notre ado attarde continue precher dans le desert et ruiner l'image de notre pays deja bien abimee par @url,1,FR
si vs remarquer bien les français qui vivent dans les pays musulmans et africains ils vivent tranquillement parmi l… @url,1,FR
la tronche du gauchiste typique.... @url,1,FR
raphaela é mongol,0,FR
@user Ça ne change strictement rien. peut alimenter un discours complotiste antisémite sans avoir des inten… @url,1,FR
je suis dans un bar ! je suis bourré comme un mongol (c’est plus qu’un polonais!) et j’arrive pas à m’arrêter de ri… @url,1,FR
rt @user @user @user parce que nous est assez intelligent pour fabrique des bazooka et aller sur la lune conna,1,FR
et je parle même pa des renois qui mettent pa de crème,1,FR
je viens d’essayer de le faire avec mes lunettes et je louchais comme un mongol @url,0,FR
son mari vincent cerutti doit la soutenir il doit avoir envie de caser la gueule au mongol Éric zemmour. @url,1,FR
@user euh bah ça pas longtemps que je te connais et hyper sympa/drôle et j’me tape tjrs des barres avec toi et l’autre attardé @user,0,FR
@user ptdr même pas en rêve sale ouf j’nique sa race l’agresseur et je mets une tarte à mon ex en guise de remerciement genre,1,FR
mais les mecs leurs sale arguments c féministe=moches mais est toutes des putains de frappes ici et c’est pas… @url,1,FR
@user @user @user non le sujet c'est l'islamisation de la france en fait,0,FR
pas étonnant venant de cali gardien du fascisme gauchiste ! un gros crétin qui se prend pour un grand ! @url,1,FR
que mongol,1,FR
il faut expulser ces #migrants hors de nos frontières. #nantes @url,1,FR
rt @user frise le totalitarisme . un syndicat gauchiste quoi... @url,1,FR
les renois vous avez tous la même gl mtn,1,FR
en tout cas les mariages renois c'est vraiment les meilleurs,0,FR
mon pere: sale gauchiste de merde juste bonne se faire sauter par des punks chien de l'unef et militer pour l @url,1,FR
#onpc à 27'53 @user adepte de laviolence sur enfant… @url,1,FR
Ça c’est sonia quand elle est au quartier avec tous les mecs rebeus &amp; renois @url,0,FR
t’aime bien les rebeus? — normal @url,1,FR
encore un putain de mongol ... les llyonnais vous êtes à chier !!!! @url,1,FR
les #feministes de la gauche regressive en france devraient lire ça.,0,FR
et... quelques autres clips sur lesquels il faut que je m'attarde un peu plus. x),0,FR
delormeau... quel attarde bordel @url,1,FR
c'est trop bien plus je renseigne plus je deviens anti capitaliste et anti conformiste sans devenir un bobo gauchiste ridicule,1,FR
s'ensuit une autre tradition : le racket en réunion avec violence de la touriste par ces mêmes #shikas #senbei… @url,1,FR
@user tu e mongol,1,FR
je l’aime mais bordel qu’est ce qu’il est mongol,1,FR
@user cala te mongol,1,FR
@user 56 rebeus fragile baltringue de cité de merde il ont violer une meuf completement bourrer la sortie… @url,1,FR
@user cette merde ne sont pas des migrants mais il faut les expulser!,0,FR
sos #gaza incendie et terroristes #palestiniens partout les palestiniens pratiquent le terrorisme environnemental e… @url,1,FR
joshua par k.o mais le russe il était sale chaud !!! #joshuapovetkin #boxe,1,FR
n'en deplaise jean-gauchiste jean-sioniste ou jean-antiraciste les juifs ont etes les principaux instigateurs @url,1,FR
ce que serait la france sans les renois et les rebeus @url,1,FR
quel mongol ce grosjean,1,FR
@user une lettre prés ton tweet était antisémite et complotiste.,0,FR
@user @user mais c’est toi tu mentionne mongol,1,FR
regardais ya cb de repons wch moi jdmde vnait dm ya ke lautre mongol ki vien @url,1,FR
du bleu du blanc et du orange bande de mongol @url,1,FR
du coup tu es contre l'avortement ? — non je suis pour @url,0,FR
@user @user ce serais bien d'eviter de parler et d'argumenter autour de chose que tu ne maitri... @url,0,FR
les rebeus qui achètent fifa 19 avec les bourses vous voit. @url,0,FR
cyber-harcèlement: un jeune homme de 25 ans reconnu coupable de viol à distance @url,1,FR
selon les chercheurs les #jeuxvidéo peuvent réduire la violence chez les jeunes. au royaume-u…,1,FR
un centre pour réfugiés ouvre sans polémique dans le 16e arrondissement de paris @url,1,FR
@user d’une stupidité affligeante merci de laisser là paroles à ce genre attardé les médias français garderont bien la face,0,FR
je m'attarde sur des détails de merde mais aussi son arme :,1,FR
imaginez vous élevez une bizu pendant 18 ans et elle est féministe gay et islamo-gauchiste..... je préférerais que mon fils soit un violeur.,1,FR
@user pendant 40 ans ânonné : l’immigration (africaine) une chance pour la france ! les résultats… @url,1,FR
pour les migrants digitaux... 4 épisodes de #sectionpro dispos sur auvio. @url,1,FR
les arabes cassent les couilles putin. ils aiment pas les noirs mais ils viennent s’asseoir à côté de moi dans le… @url,1,FR
ilham aliyev reçoit son homologue mongol - photos @url,1,FR
@user et restes trql avec tes sales arabe sale vielles conne,1,FR
nous les renois tu nous dis juste un truc qu'il nous plait pas va te raconter toutes l'histoire de la france.,0,FR
@user jsuis vraiment un attardé,1,FR
@user ah ? jsp j'ai bloque direct cmb ?,1,FR
@user c’était un message d’un gauchiste établi en angleterre. hors sujet niveau expert.,0,FR
comment il place sa phase sur « les renois de stamford bridge » pfiou il prend n’importe qui en leuleu,0,FR
les sud-coréennes ne veulent pas de migrants ! @url via @user,1,FR
l'islamo-féministe (là-dedans il faut inclure tout victimologiste de gauche dont l'islam est le nouveau dreyfus)… @url,1,FR
dialectique gauchiste intéressante.,0,FR
ahri é champion de mongol,1,FR
muriel robin se confie sur son combat contre les violences conjugales devenu une évidence après avoir incarné jacq… @url,0,FR
@user foi ela mongol,1,FR
@user @user tout fait ! laissons la place aux extrémistes militant contre l'avortement et accessoirement fachos.,1,FR
#lheuredespros la gauchiste hystérique avec côté de l'idiot du village leclerc est à museler.....,1,FR
les renois @url,1,FR
ptdr les darons renois c’est les meilleurs quand il t’embrouille tu les regarde dans les yeux c’est un pb tu les re… @url,1,FR
les rebeus teinture blond platine en boîte ils ont pas l'air d'être trop dans l'islam,1,FR
islam gauchiste,1,FR
recommence frere tas aucun argument jusqu’à t’invente asy ftg toujours le meme refrain sur les cheveux les rebeus v… @url,1,FR
@user @user heureusement que mère sait qu'on est attardé,0,FR
les vegans de sone interdite j’en peux plus quelle bande d’attardé,1,FR
je suis attardé sur les commentaires des différents articles de la page fb du gorafi. facebook c’est quelque chose en 2018 mdrrrr,1,FR
bienvenue à #cergy où des migrants africains complètement nus agressent sauvagement les françaises.,0,FR
mamah mais marquinhos mis les nerfs abusé ! quel guignol et l'arbitre encore plus mongol #ompsg,1,FR
j’étais une mongol avant,1,FR
je n'ai pas de mots assez durs pour qualifier notre aveuglement face à l'islamisation de l'europe.,0,FR
donc j’étais dans le métro en train de coller mon nez contre mon écran comme un putain d’attardé seul avec frust… @url,1,FR
ne peut pas laisser des migrants se noyer..,1,FR
les arabes presque réussis à vous faire croire que dans le coca il de la cocaine et que israël faisait un complot avec cette boisson,1,FR
le problème des migrants c'est comme un moustique sur un testicule la violence ne sert à rien...,1,FR
putain les renois ou les arabes qui deviennent policiers wallah je vous voient en mal ! inshallah vous avez une vie… @url,0,FR
attendu que la #belgique un taux de politiciens plus élevé que celui des #migrants...,0,FR
- expulsion immédiate des migrants coupables de vol viol v…,0,FR
les partisans : récit d'une dérive gauchiste (par ilian karst) @url via @user,1,FR
les renois qui ont les cheveux courts et genre couleur originale style frank ocean ou kiddy smile c trop stylé,0,FR
le pantalon pour lutter contre l'avortement. bien sûr. logique.,1,FR
emission @user chez @user - pour ce gauchiste menteur et méprisant une maman avec 5 enfants est r… @url,1,FR
rt @user la fachosphere ete inventee par la conosphere gauchiste cours d'arguments. la survie qu'on peut. @url,1,FR
la vérité est gauchiste ? @url,1,FR
@user bah le tweet mongol,1,FR
ton squad de négros et rebeus fragiles au pissotoire chacun regarde le zizi de l'autre,0,FR
h36 jfais le guignol qd je passe à l’oral les gens de classe il doivent prendre pour un attardé,0,FR
@user j'ai mon premier rendez-vous pour les hormones vendredi prochain,0,FR
Ça sent le prépubère gauchiste de 60kg tout mo…,1,FR
@user @user la chaine alimentaire ne se definitif pas que sur la necessite alimentaire mais au... @url,0,FR
germain j’vais prendre sa photo j’vais jouer aux flechettes avec ce mongol,1,FR
aucun média islamo gauchiste et aucun français de confession musulmans n’en parlent @url,1,FR
le figaro un journal pour bobo attardè !!! @url,1,FR
laurent wauquiez qui essaie de faire passer Édouard philippe pour un sale gauchiste et laxiste.,1,FR
@user @user avec les mongol c’est vraiment vraiment incroyable ! mais saison 1 reste magnifique avec shah suleyman ...,1,FR
@user qui connaissait ce militant de la cause animale esteban qui tué en se défendant un jeune gauchiste no… @url,1,FR
@user croire que l’uefa un truc contre les arabes salah il doit être mais largement dans cette équipe,1,FR
@user comment débattre entre gauchiste sans aucune contradiction,0,FR
Ç est ça l’accueil et l’intégration des migrants…,1,FR
Ça m’fume les renois quand ils rigolent ils sont obligés de tapé un 200m sprint @url,0,FR
@user surement des arabes pour changer !,1,FR
sai daqui mongol #askfandoms,1,FR
naza mongol te po na banda ko seka seka kk boyer sans lucratif,1,FR
@user @user non psychophobe c'est quand stigmatise les maladies mentales : dire qu'untel est attard… @url,0,FR
@url @url @url tu dit de la merde putain de gauchiste @url,0,FR
